30	10	0.13057
30	15	0.0805097
30	20	0.072763
30	25	0.0835012
30	30	0.0756793
30	35	0.0797951
30	40	0.0644272
30	45	0.10032
30	50	0.0763588
30	55	0.0820053
30	60	0.0753163
30	65	0.0793386
30	70	0.0952704
30	75	0.0759259
30	80	0.0669779
30	85	0.0661724
30	90	0.0660671
30	95	0.0700096
30	100	0.0730619
