30	10	0.0790266
30	15	0.0545204
30	20	0.0532035
30	25	0.0511295
30	30	0.0548038
30	35	0.0529078
30	40	0.0519605
30	45	0.053704
30	50	0.0535825
30	55	0.0516332
30	60	0.0533379
30	65	0.0513957
30	70	0.0484895
30	75	0.0524571
30	80	0.0493713
30	85	0.0515463
30	90	0.0531056
30	95	0.0516683
30	100	0.0509114
