30	10	0.150647
30	15	0.0928484
30	20	0.0967483
30	25	0.0913336
30	30	0.09031
30	35	0.0816079
30	40	0.0917084
30	45	0.0851925
30	50	0.0859672
30	55	0.0854533
30	60	0.0837987
30	65	0.0909297
30	70	0.0908378
30	75	0.0864283
30	80	0.0936169
30	85	0.0832396
30	90	0.085144
30	95	0.0844472
30	100	0.0821285
