program;c.domain;adv.model;protocol;partysize;comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;bandwidths(Mbs);input_size;runtime_internal(s);runtime_external(s);peakRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;296.42;296.53;1227;16;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;227.191;227.31;1223;22;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;185.805;185.91;1217;27;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;158.325;158.45;1224;31;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;138.465;138.58;1219;36;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;123.289;123.39;1220;40;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;111.582;111.69;1218;44;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;102.85;102.98;1217;48;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;94.7905;94.90;1219;50;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;89.8977;90.01;1219;55;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;84.8581;84.96;1219;57;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;80.6025;80.73;1217;59;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;77.0115;77.12;1221;63;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;73.8192;73.93;1220;65;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;71.2423;71.35;1221;68;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;68.7509;68.86;1219;71;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;66.9789;67.08;1224;73;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;malhonest;mal-shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;64.8833;65.00;1218;75;NA;1035.74;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;7.69;376;3;NA;NA;NA;27900;27900;27900;NA;NA;248400;84601;10;30;231.121;231.23;1040;11;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;161.281;161.40;1038;15;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;127.771;127.87;1036;20;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;108.407;108.51;1034;24;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;94.4208;94.53;1037;28;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;84.6157;84.72;1036;30;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;70.9709;71.08;1036;25;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;70.0594;70.17;1031;36;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;65.7802;65.89;1037;38;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;63.6014;63.71;1034;42;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;55.4991;55.61;1038;42;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;43.3081;43.42;1037;24;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;48.6742;48.78;1036;42;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;44.1351;44.24;1031;34;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;51.3529;51.47;1033;52;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;47.8065;47.91;1039;52;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;40.7707;40.88;1035;40;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;47.0626;47.17;1038;55;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;shamir-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;44.0785;44.18;1034;54;NA;317.371;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;7.69;376;3;NA;NA;NA;27900;27900;27900;NA;NA;248400;84601;10;30;135.678;135.79;798;10;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;94.2552;94.36;799;14;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;74.3601;74.47;797;20;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;61.29;61.41;798;23;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;53.2763;53.39;797;26;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;48.1025;48.22;797;31;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;42.8439;42.95;797;30;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;39.7994;39.91;802;37;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;33.5276;33.64;796;20;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;31.977;32.09;803;38;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;32.6888;32.80;795;42;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;31.7321;31.85;795;45;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;29.6461;29.75;796;48;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;28.8528;28.97;796;51;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80;30;27.2158;27.32;798;50;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;85;30;26.7153;26.83;796;50;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;90;30;26.4949;26.60;795;56;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;30;20.5368;20.65;801;50;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;rep-bmr;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;30;22.5524;22.65;797;56;NA;154.654;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;7.69;376;3;NA;NA;NA;27900;27900;27900;NA;NA;248400;84601;10;30;8.97427;9.08;27;108;NA;0.283548;NA;4.8e-05;3;8.97144;4.8e-05;3;8.97264;NA;NA;NA;NA;NA;NA;0.2835;36001;8.72429;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;30;8.89966;9.00;28;110;NA;0.283548;NA;4.8e-05;3;8.89701;4.8e-05;3;8.89866;NA;NA;NA;NA;NA;NA;0.2835;36001;8.65005;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20;30;2.9334;3.04;26;114;NA;0.283548;NA;4.8e-05;3;2.93054;4.8e-05;3;2.9326;NA;NA;NA;NA;NA;NA;0.2835;36001;2.82082;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25;30;6.49437;6.60;27;113;NA;0.283548;NA;4.8e-05;3;6.49219;4.8e-05;3;6.49297;NA;NA;NA;NA;NA;NA;0.2835;36001;6.2803;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30;30;4.7216;4.82;27;110;NA;0.283548;NA;4.8e-05;3;4.71921;4.8e-05;3;4.72041;NA;NA;NA;NA;NA;NA;0.2835;36001;4.56017;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;35;30;4.38319;4.49;27;107;NA;0.283548;NA;4.8e-05;3;4.38072;4.8e-05;3;4.38189;NA;NA;NA;NA;NA;NA;0.2835;36001;4.24337;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;40;30;7.01167;7.12;27;68;NA;0.283548;NA;4.8e-05;3;7.00939;4.8e-05;3;7.01096;NA;NA;NA;NA;NA;NA;0.2835;36001;6.90266;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;45;30;2.89347;3.00;28;113;NA;0.283548;NA;4.8e-05;3;2.89161;4.8e-05;3;2.89269;NA;NA;NA;NA;NA;NA;0.2835;36001;2.78065;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;30;5.97211;6.07;27;100;NA;0.283548;NA;4.8e-05;3;5.9699;4.8e-05;3;5.97132;NA;NA;NA;NA;NA;NA;0.2835;36001;5.76622;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;55;30;7.6865;7.79;28;86;NA;0.283548;NA;4.8e-05;3;7.68395;4.8e-05;3;7.68574;NA;NA;NA;NA;NA;NA;0.2835;36001;7.57543;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;60;30;3.54101;3.65;27;100;NA;0.283548;NA;4.8e-05;3;3.53869;4.8e-05;3;3.53938;NA;NA;NA;NA;NA;NA;0.2835;36001;3.42627;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;65;30;7.90484;8.01;27;106;NA;0.283548;NA;4.8e-05;3;7.90259;4.8e-05;3;7.90335;NA;NA;NA;NA;NA;NA;0.2835;36001;7.69312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;30;7.76475;7.87;26;96;NA;0.283548;NA;4.8e-05;3;7.76156;4.8e-05;3;7.76397;NA;NA;NA;NA;NA;NA;0.2835;36001;7.58044;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
33;BINARY;semihonest;replicated-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;30;2.98047;3.08;26;109;NA;0.283548;NA;4.8e-05;3;2.97785;4.8e-05;3;2.98015;NA;NA;NA;NA;NA;NA;0.2835;36001;2.87332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
